A00178:286:HWG2VDSX2:2:1468:1416:30843,A0A1G6YD99_NIADE,53.1,49,23,0,3,149,341,389,1.20E-10,57.8,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2613:32271:3959,A0A5N1II99_9BACT,68,50,16,0,150,1,396,445,8.20E-15,71.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2613:32271:3959,A0A1G6YD99_NIADE,53.1,49,23,0,3,149,341,389,1.20E-10,57.8,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2216:15447:21324,A0A0A7LNL8_9BACT,59.6,47,19,0,5,145,381,427,3.20E-11,59.7,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2216:15447:21324,A0A1C3EGD2_9GAMM,59.2,49,20,0,147,1,411,459,3.50E-13,66.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1475:11894:3176,W9E009_METTI,56.8,37,16,0,116,6,366,402,8.80E-09,51.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2573:1398:13933,A0A368NH84_9GAMM,65.7,35,12,0,29,133,443,477,1.20E-10,57.8,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2573:1398:13933,F7RYZ5_9GAMM,54.3,46,21,0,145,8,440,485,3.80E-12,62.8,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1671:18032:6950,A0A368NH84_9GAMM,56.5,46,20,0,143,6,443,488,2.90E-12,63.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1671:18032:6950,A0A368NH84_9GAMM,56.5,46,20,0,9,146,443,488,2.90E-12,63.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2368:13322:18364,A0A368NH84_9GAMM,56.5,46,20,0,143,6,443,488,2.90E-12,63.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2368:13322:18364,A0A368NH84_9GAMM,56.5,46,20,0,9,146,443,488,2.90E-12,63.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2121:19569:19664,A0A198GJI6_9GAMM,41.7,36,21,0,133,26,475,510,3.40E-04,36.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2121:19569:19664,A0A198GJI6_9GAMM,41.7,36,21,0,4,111,475,510,3.40E-04,36.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2317:15790:29778,A0A198GJI6_9GAMM,41.7,36,21,0,133,26,475,510,3.40E-04,36.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2317:15790:29778,A0A198GJI6_9GAMM,41.7,36,21,0,4,111,475,510,3.40E-04,36.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1318:12310:36902,E1R6K1_SEDSS,52.5,40,19,0,138,19,597,636,4.40E-08,49.3,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1318:12310:36902,E1R6K1_SEDSS,52.5,40,19,0,24,143,597,636,3.30E-08,49.7,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1545:28293:23688,A0A090VQ13_PSEVU,66,47,16,0,141,1,377,423,4.50E-13,65.9,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1545:28293:23688,A0A1A7NRV1_9PAST,60.4,48,19,0,7,150,368,415,8.50E-12,61.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2261:13340:29888,A0A1A7NRV1_9PAST,60,50,20,0,150,1,370,419,7.70E-13,65.1,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2664:20428:22748,D5EAS2_METMS,60.5,43,17,0,149,21,24,66,2.70E-10,56.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2664:20428:22748,A0A327R7B0_9FLAO,55.6,45,16,1,15,149,1,41,4.40E-08,49.3,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2664:20437:21104,D5EAS2_METMS,60.5,43,17,0,149,21,24,66,2.70E-10,56.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2664:20437:21104,A0A327R7B0_9FLAO,55.6,45,16,1,15,149,1,41,4.40E-08,49.3,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1278:5719:5259,A0A379MT36_9BACT,47.8,46,24,0,148,11,435,480,3.00E-09,53.1,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1278:5719:5259,A0A379MT36_9BACT,54,50,23,0,1,150,428,477,1.70E-12,63.9,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1359:30373:2675,A0A379MT36_9BACT,47.8,46,24,0,148,11,435,480,3.00E-09,53.1,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1359:30373:2675,A0A379MT36_9BACT,54,50,23,0,1,150,428,477,1.70E-12,63.9,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1509:10719:10347,A0A379MT36_9BACT,47.8,46,24,0,148,11,435,480,3.00E-09,53.1,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1509:10719:10347,A0A379MT36_9BACT,54,50,23,0,1,150,428,477,1.70E-12,63.9,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2133:4689:15405,H8KTX3_SOLCM,52.6,38,18,0,118,5,629,666,3.30E-06,42.7,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2133:4689:15405,H8KTX3_SOLCM,52.6,38,18,0,3,116,629,666,3.30E-06,42.7,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2103:30716:5055,W0L9C9_9GAMM,56.5,46,20,0,141,4,333,378,1.40E-11,60.8,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2103:30716:5055,W0L9C9_9GAMM,56.5,46,20,0,1,138,333,378,1.40E-11,60.8,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2113:9932:21699,A0A0A7LNL8_9BACT,65.3,49,17,0,2,148,15,63,1.60E-13,67.4,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1137:29622:2190,A0A0A7LNL8_9BACT,65.3,49,17,0,2,148,15,63,1.60E-13,67.4,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1169:4372:36119,A0A554SKH5_9PROT,68.3,41,13,0,127,5,525,565,1.50E-11,60.8,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1169:4372:36119,A0A0N7HX72_9BACT,40.8,49,29,0,3,149,482,530,2.90E-04,36.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2413:18765:22435,A0A554SKH5_9PROT,68.3,41,13,0,127,5,525,565,1.50E-11,60.8,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2413:18765:22435,A0A0N7HX72_9BACT,40.8,49,29,0,3,149,482,530,2.90E-04,36.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2127:32054:1423,L8J8W4_9GAMM,65.1,43,15,0,133,5,397,439,1.00E-11,61.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2127:32054:1423,L8J8W4_9GAMM,65.1,43,15,0,6,134,397,439,1.00E-11,61.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1602:23439:11584,A0A370QS31_9GAMM,64,50,18,0,150,1,419,468,1.10E-14,71.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1602:23439:11584,A0A2H9VVK7_9SPHI,58.3,48,20,0,1,144,396,443,1.60E-13,67.4,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1543:31593:26115,A0A3N5Y2V4_9ALTE,37.5,48,30,0,144,1,501,548,2.80E-07,46.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2652:21097:31923,A0A3N5Y2V4_9ALTE,37.5,48,30,0,144,1,501,548,2.80E-07,46.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1418:21531:33238,A0A1T4L7B7_9BACT,30.2,53,33,1,148,2,487,539,1.30E-04,37.7,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1418:21531:33238,A0A239RJX9_9BACT,37.5,48,30,0,2,145,462,509,1.70E-04,37.4,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2208:29342:36025,A0A1T4L7B7_9BACT,30.2,53,33,1,148,2,487,539,1.30E-04,37.7,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2208:29342:36025,A0A239RJX9_9BACT,37.5,48,30,0,2,145,462,509,1.70E-04,37.4,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1523:30101:9439,A0A1T4L7B7_9BACT,30.2,53,33,1,148,2,487,539,1.30E-04,37.7,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1523:30101:9439,A0A239RJX9_9BACT,37.5,48,30,0,2,145,462,509,1.70E-04,37.4,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1433:18728:3239,A0A1T4L7B7_9BACT,30.2,53,33,1,148,2,487,539,1.30E-04,37.7,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1433:18728:3239,A0A239RJX9_9BACT,37.5,48,30,0,2,145,462,509,1.70E-04,37.4,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2672:27317:19053,A0A1T4L7B7_9BACT,30.2,53,33,1,148,2,487,539,1.30E-04,37.7,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2672:27317:19053,A0A239RJX9_9BACT,37.5,48,30,0,2,145,462,509,1.70E-04,37.4,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1418:21287:33473,A0A1T4L7B7_9BACT,30.2,53,33,1,148,2,487,539,1.30E-04,37.7,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1418:21287:33473,A0A239RJX9_9BACT,37.5,48,30,0,2,145,462,509,1.70E-04,37.4,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2141:16975:26318,A0A239II67_9BACT,46.7,45,24,0,5,139,53,97,7.00E-06,42,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1524:28999:16611,A0A178KB24_9GAMM,52.2,46,22,0,139,2,543,588,2.20E-09,53.5,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1524:28999:16611,A0KM32_AERHH,58.7,46,19,0,3,140,544,589,3.40E-10,56.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2670:9362:29387,A0A6N8UD87_9FLAO,63.6,33,12,0,100,2,628,660,4.40E-08,49.3,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2670:9362:29387,A0A1I2C2L9_9BACT,53.1,49,18,1,3,149,588,631,3.60E-10,56.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1676:19036:12947,A0A6N8UD87_9FLAO,63.6,33,12,0,100,2,628,660,4.40E-08,49.3,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1676:19036:12947,A0A1I2C2L9_9BACT,51,49,19,1,3,149,588,631,6.10E-10,55.5,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2662:14353:4335,A0A410G1D4_9FLAO,46.8,47,25,0,146,6,336,382,2.80E-07,46.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2662:14353:4335,A0A410G1D4_9FLAO,46.9,49,26,0,2,148,334,382,5.70E-08,48.9,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1278:26160:36589,A0A5B8VNW6_9BACT,55.1,49,22,0,148,2,351,399,9.40E-11,58.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2353:27498:31579,A0A558BUQ4_9MICO,63.8,47,17,0,143,3,523,569,2.20E-12,63.5,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2353:27498:31579,A0A5S9QIL1_9GAMM,42.6,47,27,0,3,143,467,513,1.10E-06,44.7,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2660:20699:35180,A0A558BUQ4_9MICO,63.8,47,17,0,143,3,523,569,2.20E-12,63.5,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2660:20699:35180,A0A5S9QIL1_9GAMM,42.6,47,27,0,3,143,467,513,1.10E-06,44.7,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1324:23981:1939,A0A2U8QYE2_9FLAO,44,50,28,0,150,1,256,305,2.70E-10,56.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1324:23981:1939,A0A6L3ZJX3_9FLAO,51,49,24,0,2,148,224,272,1.50E-11,60.8,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2525:20112:12649,A0A7D4QIT1_9SPHI,57.1,28,12,0,2,85,35,62,6.50E-04,35.4,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1411:20772:19116,A0A098S5E1_9BACT,47.8,46,23,1,6,143,111,155,3.10E-06,43.1,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1571:14805:22028,A0A257L8U4_9BACT,69.4,49,15,0,148,2,13,61,1.30E-15,74.3,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1571:14805:22028,A0A0S2I2H7_9BACT,73.5,49,13,0,2,148,10,58,3.90E-17,79.3,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2148:3586:19977,A0A1T4V100_9GAMM,53.1,49,23,0,3,149,422,470,1.30E-12,64.3,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2645:4580:24392,A0A5D6V9P9_9BACT,43.8,48,27,0,2,145,38,85,3.10E-06,43.1,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1622:23122:3490,A0A5D6V9P9_9BACT,43.8,48,27,0,2,145,38,85,3.10E-06,43.1,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2246:13892:5415,A0A1G6TNQ1_9SPHI,42.9,49,28,0,2,148,33,81,2.40E-06,43.5,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2643:30870:1188,A0A1M5CB83_9BACT,60.5,38,15,0,119,6,688,725,2.60E-08,50.1,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2476:5104:16407,A0A2N0WL83_9GAMM,57.1,49,21,0,148,2,424,472,2.60E-13,66.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2476:5104:16407,A0A2N0WL83_9GAMM,57.1,49,21,0,4,150,424,472,3.50E-13,66.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1227:8766:31172,A0A2T5C148_9BACT,46.8,47,24,1,143,3,607,652,5.00E-09,52.4,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1227:8766:31172,A0A2T5C148_9BACT,46.8,47,24,1,2,142,607,652,5.00E-09,52.4,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2553:14769:20713,A0A2T5C148_9BACT,46.8,47,24,1,143,3,607,652,5.00E-09,52.4,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2553:14769:20713,A0A2T5C148_9BACT,46.8,47,24,1,2,142,607,652,5.00E-09,52.4,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1302:27914:10848,A0A385BU14_9FLAO,70,50,15,0,150,1,569,618,1.10E-16,77.8,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1302:27914:10848,W9E009_METTI,55.3,47,21,0,10,150,538,584,4.70E-10,55.8,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2127:19831:16172,A0A3E2NUU0_9SPHI,54.3,35,15,1,145,41,617,650,5.00E-04,35.8,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2127:19831:16172,A0A098S5E1_9BACT,69.4,49,15,0,3,149,564,612,1.30E-15,74.3,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2427:27145:35258,A0A1M6KFM7_9BACT,45.5,44,23,1,137,9,314,357,1.40E-06,44.3,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2552:10375:21809,A0A1M6KFM7_9BACT,45.5,44,23,1,137,9,314,357,1.40E-06,44.3,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1317:18584:33802,A0A0W8EI05_9BACT,70.8,48,14,0,3,146,383,430,1.80E-14,70.5,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1317:18584:33802,R5NZA7_9BACT,60,50,20,0,150,1,390,439,2.20E-15,73.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1504:1714:21277,A0KM32_AERHH,72.9,48,13,0,149,6,544,591,5.20E-17,79,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1504:1714:21277,A4CMX9_ROBBH,71.4,49,14,0,2,148,527,575,2.20E-15,73.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1504:1154:20776,A0KM32_AERHH,72.9,48,13,0,149,6,544,591,5.20E-17,79,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1504:1154:20776,A4CMX9_ROBBH,71.4,49,14,0,2,148,527,575,2.20E-15,73.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1504:1253:20635,A0KM32_AERHH,66.7,48,16,0,149,6,544,591,5.30E-14,68.9,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1504:1253:20635,A4CMX9_ROBBH,71.4,49,14,0,2,148,527,575,2.20E-15,73.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2378:17309:34319,A0A365P064_9FLAO,64,50,18,0,150,1,570,619,2.60E-16,76.6,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:2378:17309:34319,A0A1G6D9P3_9FLAO,53.1,49,23,0,2,148,567,615,2.90E-12,63.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1426:21558:20791,D0YZM0_PHODD,60.4,48,19,0,148,5,376,423,2.90E-12,63.2,./hf_cs_p2_t0_h0_prok.out.daa
A00178:286:HWG2VDSX2:2:1426:21558:20791,R7P8L1_9BACT,63.3,49,18,0,2,148,374,422,2.50E-11,60.1,./hf_cs_p2_t0_h0_prok.out.daa
